Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Albania,-1.1963263853040549,Developing,0.4286828241078218,-1.2074595694618229,-0.2485356240400692,-0.2229175760913255,-0.3188477897134576,0.6668525825241117,-0.20964020858349813,0.42739464431488033,-0.2558046914148067,0.658396123710737,0.17275857784868023,0.6632206615809125,-0.3234448000817086,-0.6594370036297139,-0.23695855965051255,-0.6884476661306028,-0.6605418768588377,0.19325832329038195,-0.3960973760318135
Albania,-1.4131024380993789,Developing,0.46024176682361545,-1.2155202383553674,-0.2485356240400692,-0.09011617033331216,-0.32302943748569846,0.6668525825241117,-0.20946576950425003,0.3822410814081945,-0.2558046914148067,0.6155937469828777,0.0416996370895305,0.6209124070428059,-0.3234448000817086,-0.6820728730249431,-0.23635153039887272,-0.6629994893772954,-0.6605418768588377,0.15425385270795983,-0.4267362671395007
Albania,-1.6298784908947028,Developing,0.3550452911043023,-1.2397022450360011,-0.2485356240400692,-0.2407946884049042,-0.32529049773599455,0.6668525825241117,-0.15329638598635964,0.33207045595632123,-0.2558046914148067,0.6155937469828777,0.1552840524141269,0.6209124070428059,-0.3234448000817086,-0.7090895865164116,-0.2363003468045118,-0.6629994893772954,-0.6353700237746254,0.12500049977114322,-0.3960973760318135
Algeria,1.6217623010351567,Developing,0.6706347182622417,-1.1752168938876446,-0.07890959153418076,0.0,-0.3714328925945435,0.6225715064509428,-0.20554089022116762,1.0595445250084832,-0.11242947499132563,0.5299889935271591,0.0146969204726966,0.5362958979665927,-0.3234448000817086,-0.18067717785526669,0.5039958376268799,0.32947940400169395,0.2708166872570193,0.5491741173549832,0.7375415949526183
Algeria,1.4049862482398328,Developing,0.6495954231183804,-1.2397022450360011,-0.07890959153418076,-1.1729584018986519,-0.3441447264283494,0.6225715064509428,-0.21103572121748299,1.0043568370114224,-0.11242947499132563,0.5299889935271591,0.570304031484768,0.5362958979665927,-0.3234448000817086,-0.8213022261900479,0.4899042729942152,0.32947940400169395,0.2708166872570193,0.5394229997093778,0.7375415949526183
Algeria,1.1882101954445088,Developing,0.6390757755464481,-0.4255746867880008,-0.07890959153418076,-1.0401569961406383,-0.09750595786721444,0.6225715064509428,-0.20885523272688164,0.9441520864691748,-0.11242947499132563,0.5299889935271591,0.5309863492570233,0.5362958979665927,-0.3234448000817086,0.058621207355243884,0.4755053837731873,0.30403122724838666,0.2708166872570193,0.5199207644181667,0.7375415949526183
Algeria,0.9714341426491849,Developing,0.6180364804025852,-0.41751401789445625,-0.07890959153418076,-1.006956644701135,-0.09173242407155097,0.6225715064509428,-0.20946576950425003,0.8889643984721142,-0.11242947499132563,0.5299889935271591,0.10286047611046695,0.5362958979665927,-0.3234448000817086,0.07523299836129786,0.4611443339850275,0.30403122724838666,0.2708166872570193,0.49554297030415284,0.7375415949526183
Algeria,0.754658089853861,Developing,0.5969971852587238,-0.3933320112138226,-0.07890959153418076,-1.032495376577676,-0.11534109647607914,0.6225715064509428,-0.201267132779589,0.8337767104750535,-0.11242947499132563,0.5299889935271591,-0.2684731893737907,0.5362958979665927,-0.3234448000817086,0.05154208666337734,0.4472744162464616,0.30403122724838666,0.2708166872570193,0.4565384997217307,0.6149860305218688
Algeria,0.5378820370585369,Developing,0.5759578901148609,-0.3691500045331889,-0.07890959153418076,-1.0605879816418713,-0.15472798481891678,0.6225715064509428,-0.20205210863620549,0.778589022477993,-0.11242947499132563,0.5299889935271591,-0.3427399224706423,0.5362958979665927,-0.3234448000817086,-0.12159315288800733,0.4342290859133441,0.30403122724838666,0.2708166872570193,0.4077829114937031,0.4924304660911194
Algeria,0.32110598426321296,Developing,0.5443989473990671,-0.3369073289590107,-0.08739089315947518,-1.0478186157036007,-0.19430077282226757,0.5782904303777741,-0.20170323047770927,0.7234013344809324,-0.11866318005321612,0.4871866167992998,-0.2378927698633223,0.5362958979665927,-0.3234448000817086,-0.22784187491109242,-0.17111004775714136,0.32947940400169395,0.2959885403412318,0.3639028820884782,0.3392360105526827
Algeria,0.10432993146788898,Developing,0.5128400046832721,-0.312725322278377,-0.08739089315947518,-1.058034108454217,-0.3497546462765737,0.4454472021582674,-0.19210908111906339,0.6732307090290591,-0.11866318005321612,0.40158186334358126,-0.7446540074653684,0.45167938889037945,-0.3234448000817086,-0.8307013011617026,-0.1722225754049404,0.32947940400169395,0.2959885403412318,0.3248984115060561,0.18604155501424605
Algeria,-0.112446121327435,Developing,0.4812810619674784,-0.2885433155977434,-0.08739089315947518,-1.0631418548295253,-0.21026982735043934,-3.1856010358415805,-0.21103572121748299,-1.6346180617571096,-0.11866318005321612,0.5299889935271591,-0.9106619990936249,0.5362958979665927,-0.3234448000817086,-0.21598472615923572,-0.23638492797297095,0.32947940400169395,0.2959885403412318,0.29076949974643673,0.09412488169118437
Algeria,-0.329222174122759,Developing,0.439202471679754,-0.2643613089171097,-0.08739089315947518,-1.083572840330758,-0.23546821716754152,-3.2298821119147494,-0.1287004758123766,0.5728894581253127,-0.11866318005321612,0.5299889935271591,-1.111619041590988,0.5362958979665927,-0.3234448000817086,-0.3000749563397624,0.39074492405230504,0.3549275807550013,0.32116039342544406,0.2712672644552262,0.09412488169118437
Algeria,-0.545998226918083,Developing,0.38660423382009745,-0.23211863334293145,-0.0958721947847696,-1.0478186157036007,-0.37015046510835453,0.09119859357291639,-0.010256341002912096,0.5277358952186267,-0.1248968851151066,0.23037235643214404,-1.1640426178946477,0.24013811619984635,-0.3234448000817086,-0.9136419597475915,0.38164788578048575,0.3549275807550013,0.32116039342544406,0.2420139115184096,0.0022082083681221314
Algeria,-0.7627742797134069,Developing,0.32348634838850865,-1.2155202383553674,-0.0958721947847696,-1.0605879816418713,-0.2605472502213629,0.0026364414265786403,0.0758293446060286,0.47756526976675356,-0.11866318005321612,0.14476760297642546,-1.032983677135498,0.1555216071236331,-0.3234448000817086,-0.45476437932924085,-0.17600501329191875,0.3803757575083089,0.34633224650965627,0.20788499975879024,-0.0897084649549401
Algeria,-0.9795503325087309,Developing,0.26036846295692134,-0.1515119444074859,-0.08739089315947518,-1.0886805867060665,-0.3588454413093371,0.0,1.1298774809627137,0.43241170686006775,-0.11866318005321612,0.18756997970428477,-1.006771888983668,0.19782986166173974,-0.3234448000817086,-0.8666056603546314,-0.17674251052918447,0.40582393426161617,0.34633224650965627,0.15912941153076257,-0.15098624717031456
Algeria,-1.1963263853040549,Developing,0.24984881538498913,-0.15957261330103045,-0.08739089315947518,-1.083572840330758,-0.2967127583350735,0.0,0.30024522005871795,0.3872581439533819,-0.11866318005321612,0.14476760297642546,-0.9499796813213698,0.1555216071236331,-0.3234448000817086,-0.6021288677977484,-0.17755966386137784,0.40582393426161617,0.37150409959386876,0.11037382330273493,-0.273541811601064
Algeria,-1.4131024380993789,Developing,0.2288095202411277,-0.15957261330103045,-0.08739089315947518,-1.1167731917702615,-0.2969773584121784,0.0,0.023235962212724403,0.3471216435918831,-0.11242947499132563,0.27317473316000335,-0.9019247363763483,0.282446370737953,-0.3234448000817086,-0.6095411369540935,0.3501221369871288,0.43127211101492374,0.39667595267808103,0.06649379389751003,-0.33481959381643844
Algeria,-1.6298784908947028,Developing,0.2182898726691955,-0.15957261330103045,-0.07890959153418076,-1.1116654453949533,-0.2937222021249319,0.0,-0.21103572121748299,0.30196808068519726,-0.10619576992943516,0.14476760297642546,-1.0548268339286895,0.1555216071236331,-0.3234448000817086,-0.6051951449744437,-0.17906840902848706,0.4567202877682311,0.4218478057622935,0.027489323315087914,-0.3960973760318135
Angola,1.6217623010351567,Developing,-1.769923518425823,1.3719544764724354,0.30274898160406827,0.0,-0.3714328925945435,-0.7501418518172922,-0.20074381554184467,-0.7566321163493278,0.34886469958856997,-3.2366201585244587,0.0146969204726966,-0.7752599927147125,0.031100848327889844,-0.25876374116304907,-0.18524670004409793,0.9147874693277648,0.8749411612781156,-0.4844443530792019,-0.18162513827800178
Angola,1.4049862482398328,Developing,-1.843561051429342,1.4767431720885145,0.3112302832293627,0.9518640902295619,-0.3593751872538549,-0.7501418518172922,0.8093456728443175,-0.7867344916204518,0.36756581477424144,-0.6256751781250418,-1.1334621983841795,-0.7752599927147125,0.05079782879508978,-0.8335502547131475,-0.18698383852678496,0.9656838228343795,0.9001130143623284,-0.503946588370413,-0.18162513827800178
Angola,1.1882101954445088,Developing,-1.9066789368609298,1.5331678543433265,0.32819288647995154,0.8931250069135174,-0.35334122545190927,-0.17448786286609685,0.532336414998324,-0.8168368668915756,0.3925006350218033,-0.6684775548529012,-0.7184422193135386,-0.22525268371932647,0.1098887701966895,-0.8326023127390366,-0.18870542121118583,0.9911319995876868,0.9504567205307529,-0.523448823661624,-0.18162513827800178
Angola,0.9714341426491849,Developing,-1.3912162058362956,1.5573498610239602,0.3536367913558348,0.928879231540675,-0.24257117484985394,-0.2630500150124346,0.177788986426547,-0.8469392421626997,0.4236691603312557,-0.3260585410300268,-1.137830829742818,-0.3098691927955397,0.16897971159828928,-0.09749445528934628,-0.23219881990824423,1.042028353094302,0.9756285736149651,-0.5965822060036655,-0.5186529404625624
Angola,0.754658089853861,Developing,-1.9171985844328614,1.5815318677045938,0.3790806962317181,0.8829095141629012,-0.25073746784555806,-0.39589324323194125,-0.08465460830222964,-0.8720245548886363,0.4548376856407081,-0.41166329448574535,-1.1028817788737113,-0.4791022109479662,0.14928273113108936,-0.15094751342789695,0.2130826536260222,1.0674765298476092,1.0259722797833901,-0.6599644707001014,-0.7944029604317485
Angola,0.5378820370585369,Developing,-2.0644736504398997,1.613774543278772,0.40452460110760136,0.8165088112838943,-0.2750070498995466,-0.17448786286609685,-0.10724446906485946,-1.8051981882934784,0.492239916012051,-0.06924428066287101,-1.098513147515073,-0.22525268371932647,0.14928273113108936,-0.2884742771428185,0.19729576717272995,1.118372883354224,1.0763159859518145,-0.6940933824597209,-0.916958524862498
Angola,0.32110598426321296,Developing,-2.1170718882995563,1.6460172188529503,0.42996850598348463,0.6147528294592202,-0.26430598173742376,-0.8829850800367989,0.03378952650723486,-0.9322293054308841,0.5296421463833939,-0.8396870617643383,-0.6703872743685169,-3.2291387559248963,0.14928273113108936,-0.32094234641154495,0.18206364843609465,1.169269236860839,1.1266596921202392,-0.7330978530421429,-1.0701529804009347
Angola,0.10432993146788898,Developing,-2.1591504785872813,1.6621385566400393,0.4554124108593679,0.6300760685851449,-0.24569675438992836,-0.5287364714514479,-0.18792254321710883,-0.9573146181568207,0.5670443767547367,-0.7540823083086197,-0.9019247363763483,-0.5637187200241794,0.16897971159828928,-0.22788696941947803,-0.19658353166174344,1.2201655903674538,1.177003398288664,-0.7916045589157759,-1.192708544831684
Angola,-0.112446121327435,Developing,-2.211748716446938,1.6943812322142175,0.4808563157352511,0.44619719907404937,-0.2784446011268914,-0.35161216715877236,-0.12259510803869285,-0.9823999308827573,0.5982129020641892,-0.3260585410300268,-1.1028817788737113,-0.3944857018717529,0.16897971159828928,-0.4047542083760471,-0.1813112503443478,1.245613767120761,1.2273471044570887,-0.8598623824350146,-1.3152641092624333
Angola,-0.329222174122759,Developing,-2.2643469543065944,1.742745245575485,0.5063002206111344,0.31594966650369016,-0.3588110448273049,0.0,-0.14431277340508214,-1.0125023061538814,0.6293814273736416,-1.9953512334165393,-0.5961205412716652,-2.044507628857911,0.14928273113108936,-0.8723098503846822,-0.19497671248321716,1.2965101206273761,1.252518957541301,-0.932995764777056,-1.46845856480087
Angola,-0.545998226918083,Developing,-2.2959058970223887,1.7508059144690296,0.5232628238617233,0.11163981149136197,-0.3220302908507421,0.0,-0.18853307999447722,-1.037587618879818,0.660549952683094,-1.8669441032329614,-0.7883403210517519,-1.8752746107054847,0.16897971159828928,-0.6611616139720787,0.1263637616468337,-0.942929433663677,1.3028626637097258,-0.9963780294734921,-1.5910141292316196
Angola,-0.7627742797134069,Developing,-2.3274648397381825,1.7830485900432078,0.5402254271123121,-0.2739950398444076,-0.3669717926478178,0.0,-0.20850635456838543,-1.0626729316057546,0.6854847729306559,-3.3650272887080366,-0.5218538081748137,-3.3137552650011095,0.14928273113108936,-0.8938515948074978,0.11359897465317804,-0.8920330801570622,-0.9122604077009613,-1.0500091765243225,-1.7135696936623686
Angola,-0.9795503325087309,Developing,-2.359023782453977,1.7991699278302968,0.5487067287376065,-0.28421053259502393,-0.3533538446289667,0.0,-0.10672115182711514,-1.0827411817865038,0.7041858881163273,-3.3650272887080366,-0.6529127489339634,-3.3137552650011095,0.12958575066388942,-0.7799122384499496,-0.20313616543611154,-0.8411367266504474,-0.8619167015325366,-1.093889205929547,-1.8667641492008054
Angola,-1.1963263853040549,Developing,-2.3905827251697707,1.8233519345109306,0.557188030362901,-0.4553200361678489,-0.3593387962020724,0.0,0.8308016795918346,-1.1078264945124405,0.7166532982401084,-1.95254885668868,-0.9936659949077531,-1.7483498470911647,0.1098887701966895,-0.7921150879393771,0.08956708764900911,-0.8156885498971399,-0.8115729953641119,-1.1182670000435608,-1.9893197136315548
Angola,-1.4131024380993789,Developing,-2.4747399057452206,-0.9737001715490307,0.5656693319881954,-0.5166129926715474,-0.35615804093971054,0.0,0.5779522342217038,-1.132911807238377,0.7291207083638893,-1.7813393497772427,-0.22915550714604585,-1.8752746107054847,0.07049480926228971,-0.8251769791542694,0.07861329665582925,-0.7647921963905251,-0.7612292891956871,-1.1670225882715886,-2.1118752780623042
Angola,-1.6298784908947028,Developing,-2.5168184960329465,-0.9414574959748524,0.5656693319881954,-0.7030457353702968,-0.36344251215203016,0.0,-0.017495562791708528,-1.1529800574191265,0.7353544134257798,-3.407829665435896,-1.3606310290333725,-2.298357156086551,0.05079782879508978,-0.8199717585272945,-0.2064525984410981,-0.7138958428839103,-0.7108855830272625,-1.2109026176768134,-2.265069733600741
Antigua and Barbuda,1.6217623010351567,Developing,0.7547918988376935,-1.2235809072489119,-0.2570169256653636,0.0,-0.3714328925945435,0.7996958107436184,-0.21103572121748299,0.46753114467637913,-0.2620383964766972,0.14476760297642546,0.0146969204726966,0.7055289161190191,-0.3037478196145087,1.5052165053604272,0.0,-0.35762136833760644,-0.35847963984828957,0.7490720290898967,0.5843471394141816
Antigua and Barbuda,1.4049862482398328,Developing,0.7337526036938306,-0.27242197781065425,-0.2570169256653636,1.0106031735456062,0.8476395565232575,0.7996958107436184,-0.21103572121748299,0.43241170686006775,-0.2620383964766972,0.5727913702550184,-0.15925740540783254,0.7055289161190191,-0.3037478196145087,1.383940155064503,0.0,-0.35762136833760644,-0.35847963984828957,0.7393209114442911,0.5843471394141816
Antigua and Barbuda,1.1882101954445088,Developing,0.7232329561218983,-0.2563006400235651,-0.2570169256653636,1.0157109199209144,0.630506078631136,0.7996958107436184,-0.21103572121748299,0.4023093315889437,-0.2620383964766972,0.658396123710737,-0.2509986639392374,0.7055289161190191,-0.3037478196145087,1.2653845039748741,0.0,-0.35762136833760644,-0.35847963984828957,0.7344453526214884,0.5843471394141816
Antigua and Barbuda,0.9714341426491849,Developing,0.7021936609780369,-0.24823997113002058,-0.2570169256653636,0.9135559924147502,0.7134208587569948,0.7554147346704495,-0.21103572121748299,0.36718989377263267,-0.2620383964766972,0.6155937469828777,-0.2247868757874076,0.6632206615809125,-0.3037478196145087,1.3262458928917815,0.0,-0.35762136833760644,-0.35847963984828957,0.71981867615308,0.5537082483064945
Antigua and Barbuda,0.754658089853861,Developing,0.681154365834174,-0.23211863334293145,-0.2570169256653636,0.8267243040345107,0.5396642648264427,0.7996958107436184,-0.21103572121748299,0.33708751850150864,-0.2620383964766972,0.7011985004385963,-0.1112024604628108,0.7055289161190191,-0.3234448000817086,1.2125759909958929,0.0,-0.35762136833760644,-0.35847963984828957,0.7393209114442911,0.6456249216295561
